OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2WAGONT04051620111003SRW,Sample-Routine,Water,,2011-05-16,10:03:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LLP2WAGONT04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2WAGONT04061520100955SRW,Sample-Routine,Water,,2010-06-15,09:55:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LLP2WAGONT04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2WAGONT04092120101029SRW,Sample-Routine,Water,,2010-09-21,10:29:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LLP2WAGONT04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2WAGONT04071320100945SRW,Sample-Routine,Water,,2010-07-13,09:45:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LLP2WAGONT04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2WAGONT04072720100731SRW,Sample-Routine,Water,,2010-07-27,07:31:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LLP2WAGONT04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2WAGONT04081020100941SRW,Sample-Routine,Water,,2010-08-10,09:41:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LLP2WAGONT04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2WAGONT04062220100954SRW,Sample-Routine,Water,,2010-06-22,09:54:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LLP2WAGONT04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.25,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2WAGONT04061020140820SRW,Sample-Routine,Water,,2014-06-10,08:20:00,CDT,,,,,,,,,,,PBMP,,21NEB001_WQX-LLP2WAGONT04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Below Reporting Limit,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2WAGONT04061720140900SRW,Sample-Routine,Water,,2014-06-17,09:00:00,CDT,,,,,,,,,,,PBMP,,21NEB001_WQX-LLP2WAGONT04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Below Reporting Limit,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2WAGONT04082520141000SRW,Sample-Routine,Water,,2014-08-25,10:00:00,CDT,,,,,,,,,,,PBMP,,21NEB001_WQX-LLP2WAGONT04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Below Reporting Limit,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2WAGONT04092320131325SRW,Sample-Routine,Water,,2013-09-23,13:25:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LLP2WAGONT04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,1.20,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2WAGONT04050620131114SRW,Sample-Routine,Water,,2013-05-06,11:14:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LLP2WAGONT04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE3WRTHBR04071120111145SRW,Sample-Routine,Water,,2011-07-11,11:45:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNE3WRTHBR04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE3WRTHBR04080120111136SRW,Sample-Routine,Water,,2011-08-01,11:36:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNE3WRTHBR04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,"Sampled for, but analysis lost or not used for not meeting QC criteria. Accompanying value is not meaningful for analysis.",,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-MORRR0563B72508300001L,Sample-Routine,Water,,2007-07-25,08:30:00,CST,,,,.1,m,,,,,,AMB-NEMORR-004,,COEOMAHA_WQX-MORRR0563B,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,0.2,ug/l,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins,,Midwest Laboratories,2007-07-28,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-MORRR0563B71108000001L,Sample-Routine,Water,,2007-07-11,08:00:00,CST,,,,.1,m,,,,,,AMB-NEMORR-004,,COEOMAHA_WQX-MORRR0563B,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,0.11,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins,,Midwest Laboratories,2007-07-12,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-MORRR0563B61208300001L,Sample-Routine,Water,,2007-06-12,08:30:00,CST,,,,.1,m,,,,,,AMB-NEMORR-003,,COEOMAHA_WQX-MORRR0563B,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,0.2,ug/l,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins,,Midwest Laboratories,2007-06-14,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-MORRR0563B52309000001L,Sample-Routine,Water,,2007-05-23,09:00:00,CST,,,,.1,m,,,,,,AMB-NEMORR-004,,COEOMAHA_WQX-MORRR0563B,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,0.11,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins,,Midwest Laboratories,2007-05-31,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-MORRR0563B62707300001L,Sample-Routine,Water,,2007-06-27,07:30:00,CST,,,,.1,m,,,,,,AMB-NEMORR-004,,COEOMAHA_WQX-MORRR0563B,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,0.2,ug/l,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins,,Midwest Laboratories,2007-06-27,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06070220120930SRW,Sample-Routine,Water,,2012-07-02,09:30:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,3.13,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06072320121000SRW,Sample-Routine,Water,,2012-07-23,10:00:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,Sample diluted for analysis.,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06081320121025SRW,Sample-Routine,Water,,2012-08-13,10:25:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,4.55,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06073020121010SRW,Sample-Routine,Water,,2012-07-30,10:10:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,Sample diluted for analysis.,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06052120121040SRW,Sample-Routine,Water,,2012-05-21,10:40:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,1.28,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06050720121055SRW,Sample-Routine,Water,,2012-05-07,10:55:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06080620121000SRW,Sample-Routine,Water,,2012-08-06,10:00:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,Sample diluted for analysis.,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06060420120930SRW,Sample-Routine,Water,,2012-06-04,09:30:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.30,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06091720121015SRW,Sample-Routine,Water,,2012-09-17,10:15:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.47,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06082720121010SRW,Sample-Routine,Water,,2012-08-27,10:10:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,Sample diluted for analysis.,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06061820120930SRW,Sample-Routine,Water,,2012-06-18,09:30:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,1.30,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06090420120950SRW,Sample-Routine,Water,,2012-09-04,09:50:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,3.22,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06062520120930SRW,Sample-Routine,Water,,2012-06-25,09:30:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,1.76,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06070920121005SRW,Sample-Routine,Water,,2012-07-09,10:05:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.65,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06061120120950SRW,Sample-Routine,Water,,2012-06-11,09:50:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,5.65,ug/l,,Final,,Actual,,,,,,Sample diluted for analysis.,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06071620121030SRW,Sample-Routine,Water,,2012-07-16,10:30:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,3.50,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06051420121145SRW,Sample-Routine,Water,,2012-05-14,11:45:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,1.55,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06091020121010SRW,Sample-Routine,Water,,2012-09-10,10:10:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,3.29,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06082020121025SRW,Sample-Routine,Water,,2012-08-20,10:25:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,Sample diluted for analysis.,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06052920120955SRW,Sample-Routine,Water,,2012-05-29,09:55:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.26,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06061720130950SRW,Sample-Routine,Water,,2013-06-17,09:50:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06081220131200SRW,Sample-Routine,Water,,2013-08-12,12:00:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06071520130940SRW,Sample-Routine,Water,,2013-07-15,09:40:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE2KIRKCV06062420131000SRW,Sample-Routine,Water,,2013-06-24,10:00:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LNE2KIRKCV06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLB1LONEST04051420131330SRW,Sample-Routine,Water,,2013-05-14,13:30:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LLB1LONEST04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.26,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLB1LONEST04052820131200QCSFRW,Quality Control Sample-Field Replicate,Water,,2013-05-28,12:00:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LLB1LONEST04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLB1LONEST04090920130950SRW,Sample-Routine,Water,,2013-09-09,09:50:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LLB1LONEST04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.88,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLB1LONEST04081220130940SRW,Sample-Routine,Water,,2013-08-12,09:40:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LLB1LONEST04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,3.84,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLB1LONEST04072920131200QCSLBW,Quality Control Sample-Lab Blank,Water,,2013-07-29,12:00:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LLB1LONEST04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.19,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLB1LONEST04090220130936SRW,Sample-Routine,Water,,2013-09-02,09:36:00,CDT,,,,0.0,m,,,,,,PBMP,,21NEB001_WQX-LLB1LONEST04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,1.41,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLB1LONEST04072220141020SRW,Sample-Routine,Water,,2014-07-22,10:20:00,CDT,,,,,,,,,,,PBMP,,21NEB001_WQX-LLB1LONEST04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,5.69,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLB1LONEST04081120140005QCSFRW,Quality Control Sample-Field Replicate,Water,,2014-08-11,12:00:00,CDT,,,,,,,,,,,PBMP,,21NEB001_WQX-LLB1LONEST04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Below Reporting Limit,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLB1LONEST04060920140900SRW,Sample-Routine,Water,,2014-06-09,09:00:00,CDT,,,,,,,,,,,PBMP,,21NEB001_WQX-LLB1LONEST04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,1.3,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
